movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,mode,purpose,user_gender,origin_municipality,destination_municipality,trip_weight,timezone_offset_min,personal_income_band,origin_stop_id,origin_sector_id,household_size
m01074,u0190,t01074,0,-70.70559936374794,-33.44423722063438,-70.63938050188544,-33.44966377218431,2026-03-01T09:41:00Z,2026-03-01T11:18:00Z,bicycle,Al estudio,unknown,Las Condes,Puente Alto,0.85,-180,400k-800k,STOP_3324,SEC_286,3
m01075,u0451,t01075,0,-70.61172557969638,-33.415939980298624,-70.59001842531359,-33.40225463328899,2026-03-03T17:36:00Z,2026-03-03T18:56:00Z,motorcycle,Trámites,female,Estación Central,Puente Alto,1.939,-180,200k-400k,STOP_2062,SEC_090,5
m01076,u0085,t01076,0,-70.63881658243236,-33.553841229434774,-70.60159100593215,-33.52352999364641,2026-03-05T21:11:00Z,2026-03-05T22:37:00Z,scooter,Al trabajo,male,Estación Central,Vitacura,2.054,-180,<200k,STOP_1574,SEC_382,5
m01077,u0135,t01077,0,-70.65143776073674,-33.55251184308818,-70.67702206709338,-33.53705145027746,2026-03-02T08:00:00Z,2026-03-02T09:18:00Z,car,Recreación,female,La Florida,Santiago,3.591,-180,<200k,STOP_3601,SEC_424,1
m01078,u0310,t01078,0,-70.75650474183435,-33.527046127048806,-70.6563152857713,-33.44685352236882,2026-03-07T07:38:00Z,2026-03-07T08:56:00Z,metro,education,unknown,San Miguel,Maipú,2.335,-180,200k-400k,STOP_3010,SEC_205,7
m01079,u0094,t01079,0,-70.67624419146328,-33.57745976529955,-70.66560981467974,-33.59298990005799,2026-03-03T07:11:00Z,2026-03-03T07:59:00Z,scooter,other,other,Puente Alto,Recoleta,2.514,-180,<200k,STOP_3563,SEC_459,5
m01080,u0403,t01080,0,-70.56178969153089,-33.29433852814222,-70.5402136823607,-33.2728683654655,2026-03-05T21:36:00Z,2026-03-05T21:42:00Z,car,shopping,unknown,Providencia,Ñuñoa,1.381,-180,200k-400k,STOP_1257,SEC_265,1
m01081,u0303,t01081,0,-70.80503544148489,-33.43414989042094,-70.76926580895075,-33.46240752748953,2026-03-03T17:17:00Z,2026-03-03T18:34:00Z,train,leisure,female,Recoleta,Puente Alto,4.011,-180,800k+,STOP_2285,SEC_586,4
m01082,u0019,t01082,0,-70.7521691585048,-33.434748385007474,-70.75122346453755,-33.43108641565096,2026-03-06T17:35:00Z,2026-03-06T19:18:00Z,car,transfer,male,Recoleta,La Florida,1.749,-180,200k-400k,STOP_0627,SEC_431,8
m01083,u0340,t01083,0,-70.75057516953976,-33.41989671853835,-70.78295925835776,-33.42139954310534,2026-03-06T03:26:00Z,2026-03-06T03:46:00Z,scooter,transfer,other,San Miguel,Vitacura,4.57,-180,<200k,STOP_3779,SEC_142,3
m01084,u0410,t01084,0,-70.47015510794714,-33.38321655431611,-70.46472840102388,-33.40893815673695,2026-03-08T03:53:00Z,2026-03-08T05:18:00Z,metro,education,male,Quilicura,Las Condes,0.564,-180,<200k,STOP_2940,SEC_155,8
m01085,u0380,t01085,0,-70.61171701053648,-33.47219856163377,-70.53873846864383,-33.49328577463673,2026-03-05T14:57:00Z,2026-03-05T16:08:00Z,taxi,Buscar o Dejar a alguien,male,Estación Central,Providencia,4.178,-180,<200k,STOP_3347,SEC_561,5
m01086,u0203,t01086,0,-70.71048529300019,-33.45302604959645,-70.70642620305232,-33.404725410181875,2026-03-05T10:17:00Z,2026-03-05T10:35:00Z,scooter,leisure,female,Independencia,Ñuñoa,3.367,-180,800k+,STOP_4373,SEC_427,5
m01087,u0145,t01087,0,-70.57538071557701,-33.51697745506355,-70.6065506115658,-33.51984131397603,2026-03-06T00:43:00Z,2026-03-06T01:45:00Z,metro,De compras,female,Ñuñoa,Independencia,1.775,-180,400k-800k,STOP_4748,SEC_173,5
m01088,u0139,t01088,0,-70.6935619773591,-33.461086296741755,-70.75482746366386,-33.446811020842205,2026-03-03T22:21:00Z,2026-03-03T23:12:00Z,train,Al trabajo,female,Maipú,Independencia,3.744,-180,800k+,STOP_0487,SEC_230,8
m01089,u0451,t01089,0,-70.65964262558947,-33.3964658895542,-70.63490936824066,-33.35941296157663,2026-03-06T05:05:00Z,2026-03-06T06:04:00Z,taxi,work,male,Quilicura,Independencia,4.427,-180,no_income,STOP_2504,SEC_331,2
m01090,u0341,t01090,0,-70.62983571943462,-33.50423533453464,-70.61420157833282,-33.48811693385803,2026-03-04T08:25:00Z,2026-03-04T09:13:00Z,bicycle,Buscar o dejar algo,female,Santiago,Quilicura,1.445,-180,<200k,STOP_3193,SEC_090,6
m01091,u0398,t01091,0,-70.95394318798019,-33.408636198689265,-70.88988069414552,-33.41045553967741,2026-03-03T09:37:00Z,2026-03-03T10:55:00Z,metro,health,female,Estación Central,Estación Central,3.701,-180,<200k,STOP_1901,SEC_495,4
m01092,u0396,t01092,0,-70.61827528833778,-33.50613989963467,-70.55178191756201,-33.567976921172445,2026-03-06T14:45:00Z,2026-03-06T15:25:00Z,bicycle,Al trabajo,unknown,Estación Central,Pudahuel,4.011,-180,800k+,STOP_1634,SEC_011,2
m01093,u0416,t01093,0,-70.56436388205674,-33.5369582597764,-70.5497102571416,-33.50879011809431,2026-03-05T13:39:00Z,2026-03-05T13:55:00Z,metro,volver a casa,other,Vitacura,Recoleta,3.065,-180,no_income,STOP_3983,SEC_141,2
m01094,u0551,t01094,0,-70.7387736380341,-33.40457680836854,-70.73436690394404,-33.436465489507896,2026-03-02T00:29:00Z,2026-03-02T01:58:00Z,bus,Visitar a alguien,female,Puente Alto,Pudahuel,2.818,-180,200k-400k,STOP_3688,SEC_099,8
m01095,u0571,t01095,0,-70.62564684028645,-33.42631400356724,-70.6190825237308,-33.41027571360557,2026-03-02T01:36:00Z,2026-03-02T03:00:00Z,car,Al trabajo,unknown,Providencia,Las Condes,2.936,-180,800k+,STOP_3146,SEC_397,3
m01096,u0535,t01096,0,-70.64738930639683,-33.50795365342393,-70.55945279991714,-33.52632073005972,2026-03-05T09:19:00Z,2026-03-05T09:32:00Z,bicycle,health,other,Puente Alto,Independencia,0.514,-180,200k-400k,STOP_3876,SEC_526,5
m01097,u0226,t01097,0,-70.59762935117195,-33.2921063620048,-70.60971236790216,-33.323745354313736,2026-03-05T10:12:00Z,2026-03-05T10:54:00Z,scooter,Visitar a alguien,male,San Miguel,Providencia,0.893,-180,800k+,STOP_0054,SEC_037,7
m01098,u0128,t01098,0,-70.5980557578388,-33.32626781795349,-70.61331321128411,-33.36720965606227,2026-03-02T11:35:00Z,2026-03-02T12:38:00Z,ride_hailing,Buscar o dejar algo,female,La Florida,Vitacura,4.298,-180,400k-800k,STOP_2742,SEC_488,2
m01099,u0368,t01099,0,-70.64503861687407,-33.55550877787648,-70.69836292999476,-33.51167532212449,2026-03-03T11:28:00Z,2026-03-03T12:18:00Z,ride_hailing,Por trabajo,other,Vitacura,San Miguel,1.943,-180,200k-400k,STOP_3250,SEC_509,5
m01100,u0170,t01100,0,-70.68016991086273,-33.48229186449843,-70.69439610882223,-33.470623770435665,2026-03-03T03:52:00Z,2026-03-03T04:14:00Z,bus,Al trabajo,unknown,Ñuñoa,Independencia,4.353,-180,<200k,STOP_1771,SEC_186,4
m01101,u0194,t01101,0,-70.60083869978095,-33.44187598712011,-70.58552411308304,-33.457508035369436,2026-03-01T18:51:00Z,2026-03-01T19:00:00Z,train,Por trabajo,other,Santiago,Vitacura,1.212,-180,400k-800k,STOP_1537,SEC_243,2
m01102,u0420,t01102,0,-70.67601137072063,-33.49371713676924,-70.69549638795957,-33.51893656296547,2026-03-05T23:31:00Z,2026-03-06T00:31:00Z,motorcycle,De compras,male,Vitacura,Estación Central,1.881,-180,no_income,STOP_4888,SEC_205,1
m01103,u0192,t01103,0,-70.70452997121657,-33.51175362299563,-70.67441530392931,-33.46489431241265,2026-03-06T17:58:00Z,2026-03-06T19:47:00Z,bus,shopping,unknown,Providencia,Pudahuel,4.635,-180,400k-800k,STOP_0567,SEC_540,8
m01104,u0005,t01104,0,-70.64531980929104,-33.56861512543749,-70.60026361850672,-33.540624849454304,2026-03-02T17:39:00Z,2026-03-02T17:52:00Z,scooter,Visitar a alguien,other,Las Condes,San Miguel,1.18,-180,400k-800k,STOP_4804,SEC_047,2
m01105,u0429,t01105,0,-70.40740023959235,-33.30876737909797,-70.45092050199288,-33.3065361653717,2026-03-05T17:18:00Z,2026-03-05T17:32:00Z,bicycle,Por estudio,female,La Florida,San Miguel,0.573,-180,400k-800k,STOP_2715,SEC_517,1
m01106,u0442,t01106,0,-70.81751088472345,-33.449410706963256,-70.75642909185567,-33.41716518343473,2026-03-03T22:21:00Z,2026-03-03T23:10:00Z,train,Buscar o Dejar a alguien,female,Estación Central,Providencia,1.958,-180,<200k,STOP_1803,SEC_022,2
m01107,u0558,t01107,0,-70.64467964719768,-33.461886225352806,-70.67461440242674,-33.44969813832188,2026-03-01T07:33:00Z,2026-03-01T09:28:00Z,ride_hailing,De compras,other,San Miguel,Quilicura,3.674,-180,800k+,STOP_1418,SEC_413,7
m01108,u0298,t01108,0,-70.76043522358302,-33.51722277242748,-70.74968385943508,-33.50609530645869,2026-03-06T10:58:00Z,2026-03-06T12:54:00Z,metro,Comer o Tomar algo,male,Estación Central,Santiago,4.279,-180,400k-800k,STOP_1748,SEC_104,1
m01109,u0198,t01109,0,-70.65565928957503,-33.53963680899908,-70.73364237748727,-33.5649762607537,2026-03-07T03:29:00Z,2026-03-07T04:58:00Z,metro,transfer,male,Independencia,Recoleta,2.62,-180,400k-800k,STOP_1498,SEC_098,7
m01110,u0009,t01110,0,-70.60712084873902,-33.44925372303708,-70.51548732292028,-33.414236578892286,2026-03-04T05:25:00Z,2026-03-04T06:18:00Z,bus,volver a casa,unknown,Pudahuel,Las Condes,0.905,-180,no_income,STOP_0189,SEC_441,7
m01111,u0528,t01111,0,-70.7180232704397,-33.48106893723022,-70.70374414168371,-33.42303666371139,2026-03-04T12:22:00Z,2026-03-04T13:44:00Z,walk,health,female,Pudahuel,Recoleta,1.723,-180,no_income,STOP_4173,SEC_032,3
m01112,u0523,t01112,0,-70.76579791037558,-33.55843518143229,-70.85295495191477,-33.5654413074973,2026-03-07T20:26:00Z,2026-03-07T21:57:00Z,taxi,health,male,Maipú,Quilicura,0.612,-180,200k-400k,STOP_3361,SEC_354,1
m01113,u0589,t01113,0,-70.76262279497276,-33.52869975323345,-70.72662521928021,-33.4971242917078,2026-03-02T09:45:00Z,2026-03-02T11:03:00Z,bicycle,Buscar o Dejar a alguien,unknown,Independencia,Puente Alto,2.338,-180,200k-400k,STOP_3763,SEC_121,4
m01114,u0593,t01114,0,-70.79448290990226,-33.282780257624964,-70.84288940698173,-33.304512641582825,2026-03-04T04:56:00Z,2026-03-04T05:32:00Z,scooter,Buscar o dejar algo,female,Quilicura,Providencia,2.261,-180,400k-800k,STOP_3041,SEC_389,6
m01115,u0330,t01115,0,-70.80541856246693,-33.24802785081864,-70.7554745044961,-33.23373215233922,2026-03-07T11:05:00Z,2026-03-07T11:39:00Z,bicycle,volver a casa,other,Puente Alto,Independencia,2.219,-180,no_income,STOP_1331,SEC_152,7
m01116,u0378,t01116,0,-70.61956473524033,-33.534496409963346,-70.62689216684308,-33.57151465733538,2026-03-01T08:45:00Z,2026-03-01T09:04:00Z,train,Otra actividad,male,Quilicura,Santiago,4.756,-180,<200k,STOP_3373,SEC_267,6
m01117,u0109,t01117,0,-70.60927000709353,-33.58687946973724,-70.69707129738659,-33.599790979973406,2026-03-05T08:16:00Z,2026-03-05T09:18:00Z,ride_hailing,other,male,Santiago,Ñuñoa,2.651,-180,no_income,STOP_0843,SEC_082,8
m01118,u0080,t01118,0,-70.61753448944003,-33.519200498991374,-70.61672341693445,-33.53360723251518,2026-03-06T11:48:00Z,2026-03-06T12:48:00Z,walk,Visitar a alguien,female,Estación Central,Las Condes,1.294,-180,400k-800k,STOP_0151,SEC_241,6
m01119,u0385,t01119,0,-70.81824808609846,-33.22507954318703,-70.80645874867042,-33.21078582121688,2026-03-02T09:00:00Z,2026-03-02T09:05:00Z,taxi,work,female,Independencia,Puente Alto,3.755,-180,no_income,STOP_0325,SEC_139,6
m01120,u0231,t01120,0,-70.92050153503577,-33.41136157808148,-70.93940929017057,-33.37642511075782,2026-03-04T11:58:00Z,2026-03-04T13:04:00Z,other,Otra actividad,female,Vitacura,Santiago,1.053,-180,400k-800k,STOP_1392,SEC_405,6
m01121,u0254,t01121,0,-70.48314862580995,-33.44014135968165,-70.40747739536769,-33.47654865670978,2026-03-07T11:48:00Z,2026-03-07T12:51:00Z,motorcycle,Por trabajo,female,Puente Alto,Quilicura,2.593,-180,<200k,STOP_0151,SEC_334,6
m01122,u0497,t01122,0,-70.79151681878938,-33.4490838679269,-70.82271792128145,-33.4507494446918,2026-03-02T18:43:00Z,2026-03-02T20:16:00Z,other,Visitar a alguien,unknown,Puente Alto,Pudahuel,1.273,-180,200k-400k,STOP_4346,SEC_215,2
m01123,u0582,t01123,0,-70.66692031915268,-33.401989700749546,-70.70032681430695,-33.41291349844093,2026-03-03T04:50:00Z,2026-03-03T06:44:00Z,car,Buscar o Dejar a alguien,male,Estación Central,Quilicura,1.479,-180,400k-800k,STOP_2406,SEC_180,7
m01124,u0545,t01124,0,-70.66804940886871,-33.379535161530406,-70.65509987555967,-33.444425025019314,2026-03-03T11:55:00Z,2026-03-03T12:23:00Z,bicycle,volver a casa,male,Pudahuel,Ñuñoa,3.85,-180,no_income,STOP_2988,SEC_251,3
m01125,u0383,t01125,0,-70.43283982066875,-33.41897310462653,-70.35678414189603,-33.43595164893891,2026-03-04T20:32:00Z,2026-03-04T22:25:00Z,metro,work,other,Ñuñoa,Vitacura,4.542,-180,<200k,STOP_0917,SEC_294,4
m01126,u0350,t01126,0,-70.90128044229462,-33.502503241823845,-70.86985214226141,-33.52033797461893,2026-03-03T11:04:00Z,2026-03-03T11:30:00Z,bus,Buscar o Dejar a alguien,female,Puente Alto,Independencia,4.651,-180,no_income,STOP_3465,SEC_337,3
m01127,u0578,t01127,0,-70.64504301697664,-33.453380296809826,-70.66760901880481,-33.47314066155014,2026-03-06T12:21:00Z,2026-03-06T13:08:00Z,scooter,Comer o Tomar algo,female,Estación Central,Estación Central,3.341,-180,800k+,STOP_3815,SEC_453,7
m01128,u0142,t01128,0,-70.7218276140101,-33.31072366003406,-70.72303569540927,-33.26112915940872,2026-03-06T03:11:00Z,2026-03-06T03:57:00Z,bus,De compras,female,Vitacura,Quilicura,4.904,-180,800k+,STOP_3801,SEC_075,5
m01129,u0481,t01129,0,-70.60190077310605,-33.67666850487605,-70.6642675147963,-33.69386687090173,2026-03-02T03:50:00Z,2026-03-02T04:33:00Z,other,leisure,unknown,Vitacura,Estación Central,1.982,-180,no_income,STOP_4476,SEC_411,6
m01130,u0124,t01130,0,-70.62153584888273,-33.50695076459941,-70.65492210959863,-33.47934291699261,2026-03-06T16:51:00Z,2026-03-06T18:31:00Z,walk,transfer,female,Las Condes,Providencia,3.796,-180,<200k,STOP_1169,SEC_283,7
m01131,u0571,t01131,0,-70.7175750912856,-33.3129392956817,-70.6593888479676,-33.29953866905527,2026-03-04T10:44:00Z,2026-03-04T12:26:00Z,bicycle,Comer o Tomar algo,female,Vitacura,Independencia,3.222,-180,<200k,STOP_0708,SEC_476,6
m01132,u0580,t01132,0,-70.65765995880123,-33.39649944083094,-70.64899158419176,-33.45356030857731,2026-03-03T12:38:00Z,2026-03-03T14:20:00Z,ride_hailing,Por trabajo,male,Independencia,Independencia,3.502,-180,no_income,STOP_0141,SEC_468,8
m01133,u0596,t01133,0,-70.6977082739308,-33.44173007309889,-70.6966856767934,-33.45825411871003,2026-03-05T05:38:00Z,2026-03-05T06:36:00Z,motorcycle,Trámites,other,San Miguel,Independencia,4.907,-180,<200k,STOP_4931,SEC_097,3
m01134,u0424,t01134,0,-70.71231521308262,-33.50192606590538,-70.77008882808542,-33.52525553867942,2026-03-05T03:12:00Z,2026-03-05T03:47:00Z,car,Trámites,unknown,Vitacura,Puente Alto,2.404,-180,400k-800k,STOP_1285,SEC_588,4
m01135,u0551,t01135,0,-70.66616094948135,-33.50708487675771,-70.62380921197534,-33.53139935442889,2026-03-08T01:19:00Z,2026-03-08T02:52:00Z,other,shopping,unknown,Pudahuel,Ñuñoa,1.002,-180,<200k,STOP_0714,SEC_446,8
m01136,u0258,t01136,0,-70.66379019580957,-33.405519759226486,-70.65766021306864,-33.40697228124555,2026-03-07T13:52:00Z,2026-03-07T15:20:00Z,motorcycle,Por trabajo,male,Ñuñoa,Estación Central,2.801,-180,no_income,STOP_1116,SEC_254,7
m01137,u0499,t01137,0,-70.60496879333226,-33.4935229055576,-70.57229917764404,-33.47798475944597,2026-03-01T17:31:00Z,2026-03-01T18:08:00Z,bus,errand,male,Estación Central,Maipú,3.469,-180,800k+,STOP_2655,SEC_033,7
m01138,u0103,t01138,0,-70.64135572793755,-33.55311152475404,-70.62772896328421,-33.585948994373474,2026-03-07T03:19:00Z,2026-03-07T04:00:00Z,car,Otra actividad,female,La Florida,Ñuñoa,0.856,-180,200k-400k,STOP_1137,SEC_487,7
m01139,u0172,t01139,0,-70.50875860550957,-33.51422944491776,-70.5146387234366,-33.5061693633249,2026-03-04T00:43:00Z,2026-03-04T01:50:00Z,walk,Por trabajo,unknown,Puente Alto,La Florida,0.858,-180,no_income,STOP_1303,SEC_400,6
m01140,u0300,t01140,0,-70.62566530405827,-33.4704585817314,-70.64179510572266,-33.509845197787975,2026-03-05T23:32:00Z,2026-03-06T00:13:00Z,ride_hailing,home,female,Recoleta,Ñuñoa,3.128,-180,800k+,STOP_0360,SEC_390,1
m01141,u0319,t01141,0,-70.62483492446495,-33.59696540752168,-70.61861496036843,-33.593336242833416,2026-03-07T04:49:00Z,2026-03-07T05:04:00Z,car,De compras,other,Estación Central,Santiago,3.77,-180,no_income,STOP_0459,SEC_229,5
m01142,u0195,t01142,0,-70.76319727393097,-33.41393313353612,-70.75710671588887,-33.444552159123255,2026-03-03T20:03:00Z,2026-03-03T20:17:00Z,ride_hailing,De compras,male,San Miguel,Maipú,4.355,-180,<200k,STOP_3020,SEC_124,1
m01143,u0211,t01143,0,-70.49928254834234,-33.443252541486586,-70.55212563389526,-33.38812455416564,2026-03-07T18:59:00Z,2026-03-07T19:36:00Z,taxi,Al trabajo,unknown,La Florida,Quilicura,2.154,-180,200k-400k,STOP_2399,SEC_123,5
m01144,u0225,t01144,0,-70.53828666293174,-33.3697270344429,-70.54054426568706,-33.33768793365454,2026-03-04T07:01:00Z,2026-03-04T08:59:00Z,scooter,Al estudio,male,San Miguel,Vitacura,2.29,-180,no_income,STOP_3416,SEC_407,1
m01145,u0037,t01145,0,-70.66620156639264,-33.43191762249334,-70.61370024062529,-33.40144852176098,2026-03-05T03:09:00Z,2026-03-05T03:23:00Z,motorcycle,other,male,Ñuñoa,La Florida,3.541,-180,400k-800k,STOP_3024,SEC_173,8
m01146,u0284,t01146,0,-70.81122197793867,-33.547907790771816,-70.77324698031069,-33.53745324345504,2026-03-06T09:26:00Z,2026-03-06T10:18:00Z,bicycle,Comer o Tomar algo,male,Estación Central,Ñuñoa,3.083,-180,400k-800k,STOP_4197,SEC_244,8
m01147,u0162,t01147,0,-70.83042724092952,-33.548151450809236,-70.76805349751582,-33.55952458390133,2026-03-01T16:07:00Z,2026-03-01T16:58:00Z,motorcycle,transfer,female,Quilicura,Pudahuel,2.073,-180,400k-800k,STOP_1485,SEC_463,5
m01148,u0307,t01148,0,-70.5274631550809,-33.46401136035076,-70.5533848137325,-33.49228426123869,2026-03-07T08:32:00Z,2026-03-07T09:38:00Z,scooter,home,other,Puente Alto,San Miguel,2.199,-180,800k+,STOP_1953,SEC_455,8
m01149,u0483,t01149,0,-70.76494009515197,-33.46670232558459,-70.82524758010555,-33.47668445627982,2026-03-04T20:37:00Z,2026-03-04T21:06:00Z,taxi,transfer,unknown,Las Condes,Puente Alto,0.605,-180,400k-800k,STOP_2263,SEC_169,8
m01150,u0503,t01150,0,-70.41862687024094,-33.57628151018343,-70.41398269037296,-33.55243086991825,2026-03-01T10:07:00Z,2026-03-01T11:39:00Z,bicycle,Visitar a alguien,other,Estación Central,Puente Alto,0.755,-180,<200k,STOP_3738,SEC_552,2
m01151,u0054,t01151,0,-70.85101621773065,-33.46453585233964,-70.87525627390916,-33.45868306695368,2026-03-07T06:34:00Z,2026-03-07T06:46:00Z,train,Buscar o dejar algo,unknown,Maipú,Santiago,1.073,-180,200k-400k,STOP_1779,SEC_399,8
m01152,u0175,t01152,0,-70.75756824582885,-33.43235548936237,-70.7363240630929,-33.44542633873828,2026-03-06T10:39:00Z,2026-03-06T10:48:00Z,other,Recreación,other,Estación Central,San Miguel,3.651,-180,200k-400k,STOP_1871,SEC_405,5
m01153,u0151,t01153,0,-70.55730803166414,-33.45489412415376,-70.59645900756941,-33.504599319718864,2026-03-04T14:04:00Z,2026-03-04T15:13:00Z,ride_hailing,Otra actividad,female,Ñuñoa,Las Condes,4.265,-180,200k-400k,STOP_1513,SEC_325,4
m01154,u0137,t01154,0,-70.5120959414601,-33.57168900166748,-70.57297932252071,-33.60899660939125,2026-03-02T06:47:00Z,2026-03-02T06:54:00Z,scooter,Al estudio,other,La Florida,Puente Alto,4.393,-180,400k-800k,STOP_4556,SEC_032,1
m01155,u0333,t01155,0,-70.58813422966435,-33.361788880236006,-70.58607187753479,-33.382009651019374,2026-03-05T23:19:00Z,2026-03-05T23:36:00Z,walk,Recreación,unknown,Puente Alto,Las Condes,0.816,-180,400k-800k,STOP_0359,SEC_108,6
m01156,u0337,t01156,0,-70.53379088801239,-33.44068556946453,-70.58979862657907,-33.43862407186912,2026-03-07T11:11:00Z,2026-03-07T12:00:00Z,scooter,errand,male,Providencia,Quilicura,3.188,-180,400k-800k,STOP_0649,SEC_291,1
m01157,u0496,t01157,0,-70.66599000139327,-33.490716579028685,-70.67504190519927,-33.51144904543621,2026-03-05T23:41:00Z,2026-03-05T23:50:00Z,bicycle,Comer o Tomar algo,female,Recoleta,Puente Alto,4.359,-180,<200k,STOP_4050,SEC_437,7
m01158,u0012,t01158,0,-70.79339521391144,-33.4121761674069,-70.81224378716743,-33.37637126434279,2026-03-06T23:50:00Z,2026-03-07T01:11:00Z,ride_hailing,De compras,female,Santiago,Ñuñoa,2.984,-180,200k-400k,STOP_4726,SEC_132,6
m01159,u0411,t01159,0,-70.72131899414755,-33.63558195334108,-70.69128898495545,-33.625042584420775,2026-03-05T04:39:00Z,2026-03-05T05:40:00Z,bicycle,Trámites,unknown,La Florida,Vitacura,1.078,-180,400k-800k,STOP_1466,SEC_594,3
m01160,u0452,t01160,0,-70.79475832151525,-33.547656941219145,-70.82644966675473,-33.53296598074256,2026-03-06T16:51:00Z,2026-03-06T17:40:00Z,ride_hailing,Trámites,unknown,Independencia,Recoleta,2.92,-180,400k-800k,STOP_3290,SEC_421,1
m01161,u0187,t01161,0,-70.74090018066072,-33.31147643760025,-70.76080866727771,-33.31769202464642,2026-03-03T19:11:00Z,2026-03-03T20:34:00Z,ride_hailing,Buscar o Dejar a alguien,male,Providencia,Ñuñoa,2.24,-180,400k-800k,STOP_2741,SEC_275,1
m01162,u0314,t01162,0,-70.70518763062832,-33.54408234495701,-70.77991129180522,-33.53226373660211,2026-03-03T17:00:00Z,2026-03-03T18:02:00Z,motorcycle,Por estudio,female,Puente Alto,Ñuñoa,4.373,-180,no_income,STOP_0664,SEC_328,1
m01163,u0409,t01163,0,-70.74117434185148,-33.44990375387589,-70.71902897512699,-33.46343986391192,2026-03-07T17:54:00Z,2026-03-07T18:46:00Z,other,errand,male,Independencia,Independencia,4.978,-180,<200k,STOP_1283,SEC_107,5
m01164,u0126,t01164,0,-70.63867870218999,-33.42183931593621,-70.66424215644078,-33.39979168744176,2026-03-04T23:22:00Z,2026-03-05T01:01:00Z,ride_hailing,health,male,La Florida,Recoleta,3.44,-180,800k+,STOP_2019,SEC_034,2
m01165,u0427,t01165,0,-70.63471405097783,-33.404953784243254,-70.672428109502,-33.40034673436069,2026-03-06T12:39:00Z,2026-03-06T14:27:00Z,taxi,education,other,Pudahuel,San Miguel,2.726,-180,800k+,STOP_2082,SEC_593,8
m01166,u0500,t01166,0,-70.69639975396586,-33.42477258766931,-70.65777301923333,-33.43582006421087,2026-03-03T05:40:00Z,2026-03-03T05:57:00Z,ride_hailing,shopping,unknown,Recoleta,Quilicura,2.386,-180,400k-800k,STOP_2215,SEC_153,7
