movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index,mode,purpose,day_type,time_period,user_gender,trip_weight,origin_municipality,destination_municipality,household_id,source_person_id,stage_count,activity_destination,travel_time_min,fare_amount
m01071,u0125,t01071,0,-70.58138007313471,-33.464292413521115,-70.56838496815844,-33.46960282110341,2026-03-04T05:32:00-03:00,2026-03-04T06:21:00-03:00,88b2c50b2bfffff,88b2c50b39fffff,motorcycle,home,weekend,evening,male,2.161,Independencia,Quilicura,H00232,P00571,4,recreación,49.0,900.0
m01072,u0453,t01072,0,-70.5624015949706,-33.50553108489166,-70.59743857153387,-33.50370063922923,2026-03-04T01:51:00-03:00,2026-03-04T03:10:00-03:00,88b2c50825fffff,88b2c50901fffff,other,other,holiday,morning,other,2.454,Ñuñoa,Quilicura,H00080,P00057,2,recreación,79.0,1520.0
m01073,u0315,t01073,0,-70.67551302895323,-33.4905282156777,-70.6793953939882,-33.46384581198196,2026-03-04T10:09:00-03:00,2026-03-04T10:16:00-03:00,88b2c5559bfffff,88b2c555d9fffff,train,home,weekday,morning,other,4.293,Las Condes,Puente Alto,H00021,P00329,2,trabajo,7.0,1200.0
m01074,u0280,t01074,0,-70.51690809811757,-33.34816937849963,-70.45985501904157,-33.35114573055641,2026-03-06T20:02:00-03:00,2026-03-06T21:28:00-03:00,88b2c51809fffff,88b2c51a85fffff,car,work,weekend,night,other,1.224,Vitacura,Maipú,H00286,P00408,1,salud,86.0,900.0
m01075,u0098,t01075,0,-70.52315306062349,-33.407096242465535,-70.45477167599843,-33.39512314630659,2026-03-01T06:56:00-03:00,2026-03-01T08:35:00-03:00,88b2c519d7fffff,88b2c51899fffff,scooter,work,weekday,morning,other,3.174,Independencia,Quilicura,H00246,P00528,2,estudio,99.0,1520.0
m01076,u0426,t01076,0,-70.63566010835994,-33.48085039852186,-70.57652694434233,-33.49709840756488,2026-03-06T12:06:00-03:00,2026-03-06T13:19:00-03:00,88b2c554b9fffff,88b2c50951fffff,bus,leisure,weekday,midday,other,2.3,Providencia,Providencia,H00250,P00335,4,salud,73.0,0.0
m01077,u0099,t01077,0,-70.7421891771543,-33.46891571359716,-70.71078148488512,-33.45175284188921,2026-03-06T16:54:00-03:00,2026-03-06T17:22:00-03:00,88b2c55533fffff,88b2c5551bfffff,walk,shopping,weekday,morning,male,4.936,Providencia,Providencia,H00207,P00521,2,salud,28.0,1200.0
m01078,u0250,t01078,0,-70.50246233505644,-33.575374167246835,-70.55268874330825,-33.564102258318464,2026-03-06T23:57:00-03:00,2026-03-07T01:28:00-03:00,88b2c57255fffff,88b2c509bbfffff,taxi,leisure,holiday,afternoon,other,3.746,Quilicura,Santiago,H00245,P00072,2,recreación,91.0,900.0
m01079,u0501,t01079,0,-70.66610173510284,-33.41892206393188,-70.64661526238982,-33.392947553836485,2026-03-08T05:26:00-03:00,2026-03-08T06:09:00-03:00,88b2c55455fffff,88b2c55639fffff,ride_hailing,health,weekend,night,male,0.548,Las Condes,San Miguel,H00002,P00008,3,salud,43.0,1200.0
m01080,u0552,t01080,0,-70.6473834803569,-33.59078525661564,-70.69703957547901,-33.569381442742305,2026-03-06T17:25:00-03:00,2026-03-06T18:54:00-03:00,88b2c544c1fffff,88b2c54405fffff,bus,home,weekday,midday,male,4.278,Ñuñoa,Providencia,H00286,P00278,4,recreación,89.0,760.0
m01081,u0593,t01081,0,-70.69396050256066,-33.38985628273316,-70.75345935029588,-33.37219421404673,2026-03-04T22:49:00-03:00,2026-03-05T00:06:00-03:00,88b2c55719fffff,88b2c552b1fffff,bicycle,education,weekday,morning,male,3.664,Recoleta,Recoleta,H00508,P00158,4,recreación,77.0,900.0
m01082,u0574,t01082,0,-70.74897903262972,-33.4397102726007,-70.73941268524663,-33.44266279486043,2026-03-04T12:18:00-03:00,2026-03-04T12:33:00-03:00,88b2c55505fffff,88b2c55501fffff,walk,home,weekend,midday,other,3.024,Vitacura,Las Condes,H00083,P00453,2,salud,15.0,760.0
m01083,u0333,t01083,0,-70.80686394303153,-33.25904385603409,-70.78593596514074,-33.251695679222756,2026-03-03T23:13:00-03:00,2026-03-03T23:29:00-03:00,88b2c5c9dbfffff,88b2c5c8e1fffff,motorcycle,home,holiday,night,unknown,1.563,Maipú,Vitacura,H00086,P00202,1,compra,16.0,0.0
m01084,u0120,t01084,0,-70.59671316764427,-33.53801084429795,-70.56057808370504,-33.506105576444405,2026-03-07T00:57:00-03:00,2026-03-07T01:03:00-03:00,88b2c546d9fffff,88b2c50825fffff,bicycle,errand,holiday,midday,other,1.172,Independencia,La Florida,H00468,P00244,3,estudio,6.0,900.0
m01085,u0503,t01085,0,-70.73834010538965,-33.45821296728325,-70.71845465577421,-33.47777520436534,2026-03-03T23:58:00-03:00,2026-03-04T00:11:00-03:00,88b2c5553bfffff,88b2c555e3fffff,taxi,education,weekday,afternoon,female,3.328,Independencia,Providencia,H00300,P00320,2,estudio,13.0,0.0
m01086,u0480,t01086,0,-70.35404687710032,-33.30613698392616,-70.3327834376706,-33.32498921728706,2026-03-05T06:12:00-03:00,2026-03-05T06:51:00-03:00,88b2c51033fffff,88b2c51085fffff,other,home,holiday,evening,other,2.48,Recoleta,Independencia,H00154,P00576,2,estudio,39.0,0.0
m01087,u0594,t01087,0,-70.76860735826125,-33.35468882877669,-70.80799346166094,-33.349245886838176,2026-03-01T22:08:00-03:00,2026-03-01T22:15:00-03:00,88b2c55285fffff,88b2c5505dfffff,motorcycle,shopping,weekend,morning,male,4.377,Independencia,Maipú,H00470,P00043,1,estudio,7.0,900.0
m01088,u0390,t01088,0,-70.78573824749813,-33.50569696412639,-70.78993731488552,-33.49323857341843,2026-03-03T11:18:00-03:00,2026-03-03T13:10:00-03:00,88b2c542a3fffff,88b2c542a9fffff,car,errand,holiday,midday,female,1.681,Ñuñoa,Ñuñoa,H00194,P00331,4,estudio,112.0,1520.0
m01089,u0084,t01089,0,-70.60898612843866,-33.43208260573013,-70.66927079986404,-33.456805800708054,2026-03-03T02:42:00-03:00,2026-03-03T04:32:00-03:00,88b2c556b9fffff,88b2c55433fffff,scooter,other,weekday,afternoon,female,3.369,Recoleta,Independencia,H00362,P00233,1,compra,110.0,1200.0
m01090,u0301,t01090,0,-70.50706865210327,-33.449840051486795,-70.58720341727928,-33.452082928389196,2026-03-04T07:05:00-03:00,2026-03-04T07:29:00-03:00,88b2c50a07fffff,88b2c50b63fffff,walk,health,weekend,midday,unknown,1.62,Santiago,Estación Central,H00333,P00021,2,estudio,24.0,0.0
m01091,u0268,t01091,0,-70.65354103430568,-33.42744353060847,-70.62391532591195,-33.430263493835334,2026-03-04T18:21:00-03:00,2026-03-04T19:01:00-03:00,88b2c55457fffff,88b2c556abfffff,bus,shopping,holiday,midday,male,3.363,Pudahuel,Estación Central,H00101,P00488,2,estudio,40.0,0.0
m01092,u0505,t01092,0,-70.60277575798126,-33.50589443487879,-70.6329007337329,-33.572352838346895,2026-03-06T06:22:00-03:00,2026-03-06T07:52:00-03:00,88b2c5090dfffff,88b2c546bdfffff,scooter,errand,weekday,morning,female,0.718,Quilicura,La Florida,H00453,P00548,1,salud,90.0,800.0
m01093,u0235,t01093,0,-70.84435474174587,-33.45714563221606,-70.80945480166015,-33.46373345189382,2026-03-04T06:33:00-03:00,2026-03-04T07:53:00-03:00,88b2c54353fffff,88b2c54239fffff,ride_hailing,home,holiday,evening,female,2.263,Quilicura,Quilicura,H00370,P00103,4,estudio,80.0,800.0
m01094,u0197,t01094,0,-70.72775115456918,-33.57784419002214,-70.68341725145397,-33.582563725007596,2026-03-02T07:15:00-03:00,2026-03-02T08:26:00-03:00,88b2c54553fffff,88b2c54439fffff,bus,shopping,weekday,afternoon,other,1.277,Santiago,Las Condes,H00125,P00455,3,trabajo,71.0,0.0
m01095,u0048,t01095,0,-70.76736157291376,-33.43919012385056,-70.79213426589868,-33.44399891213525,2026-03-05T01:33:00-03:00,2026-03-05T03:31:00-03:00,88b2c55567fffff,88b2c54255fffff,train,health,holiday,evening,unknown,3.227,Vitacura,Quilicura,H00454,P00420,3,trabajo,118.0,760.0
m01096,u0501,t01096,0,-70.84950458499479,-33.413998346126256,-70.82589214121258,-33.37152091788894,2026-03-01T15:11:00-03:00,2026-03-01T16:28:00-03:00,88b2c55181fffff,88b2c55007fffff,scooter,home,holiday,afternoon,male,1.925,La Florida,Estación Central,H00372,P00423,1,salud,77.0,0.0
m01097,u0453,t01097,0,-70.64830197659761,-33.46819355301152,-70.67474824574215,-33.504667501966786,2026-03-07T04:38:00-03:00,2026-03-07T05:59:00-03:00,88b2c55485fffff,88b2c5466bfffff,ride_hailing,other,holiday,morning,female,3.972,Providencia,San Miguel,H00512,P00276,1,recreación,81.0,900.0
m01098,u0024,t01098,0,-70.88428276216104,-33.579204071246785,-70.95811791714611,-33.60394274838292,2026-03-06T15:27:00-03:00,2026-03-06T16:29:00-03:00,88b2c54f41fffff,88b2c5488dfffff,other,errand,holiday,morning,male,1.016,San Miguel,San Miguel,H00492,P00192,1,salud,62.0,900.0
m01099,u0260,t01099,0,-70.79221959660875,-33.37091745097189,-70.78728722043105,-33.44928332492147,2026-03-02T19:50:00-03:00,2026-03-02T20:55:00-03:00,88b2c5501bfffff,88b2c54257fffff,taxi,transfer,weekday,night,other,3.003,Recoleta,San Miguel,H00191,P00042,3,trabajo,65.0,800.0
m01100,u0287,t01100,0,-70.71371937940134,-33.42083799696058,-70.73255433458996,-33.4352654969458,2026-03-03T02:13:00-03:00,2026-03-03T02:51:00-03:00,88b2c55559fffff,88b2c5550bfffff,walk,education,weekend,afternoon,female,3.172,Puente Alto,Providencia,H00562,P00020,3,compra,38.0,900.0
m01101,u0281,t01101,0,-70.74312858359511,-33.50808120781608,-70.76073214401859,-33.51995051443986,2026-03-01T10:38:00-03:00,2026-03-01T11:42:00-03:00,88b2c54293fffff,88b2c54765fffff,scooter,transfer,holiday,afternoon,male,0.599,Pudahuel,Vitacura,H00020,P00106,4,estudio,64.0,760.0
m01102,u0551,t01102,0,-70.62035914977929,-33.47244803574705,-70.54134542506547,-33.48774735103708,2026-03-03T19:13:00-03:00,2026-03-03T21:03:00-03:00,88b2c5549dfffff,88b2c5086bfffff,metro,shopping,weekday,morning,female,0.662,San Miguel,Pudahuel,H00200,P00316,4,estudio,110.0,1520.0
m01103,u0090,t01103,0,-70.62944198080974,-33.57005355222255,-70.69047626011906,-33.53682323203803,2026-03-01T12:25:00-03:00,2026-03-01T13:13:00-03:00,88b2c546bdfffff,88b2c54627fffff,metro,other,weekday,night,male,1.887,Ñuñoa,Vitacura,H00364,P00084,2,recreación,48.0,0.0
m01104,u0183,t01104,0,-70.57062012540645,-33.53203281022223,-70.55530527999159,-33.50621428455212,2026-03-07T19:18:00-03:00,2026-03-07T19:38:00-03:00,88b2c509e9fffff,88b2c50821fffff,motorcycle,errand,weekday,evening,female,3.241,Recoleta,Providencia,H00320,P00411,1,recreación,20.0,900.0
m01105,u0108,t01105,0,-70.58476162672873,-33.49302490770857,-70.62455391621452,-33.49068920598055,2026-03-02T04:32:00-03:00,2026-03-02T05:45:00-03:00,88b2c50943fffff,88b2c5096dfffff,scooter,health,holiday,morning,female,4.832,Ñuñoa,Quilicura,H00135,P00371,1,salud,73.0,760.0
m01106,u0146,t01106,0,-70.54591872106386,-33.35172633501759,-70.50958826469316,-33.362844726623784,2026-03-05T20:46:00-03:00,2026-03-05T22:21:00-03:00,88b2c51865fffff,88b2c51803fffff,motorcycle,work,weekday,midday,female,0.909,Providencia,Puente Alto,H00119,P00206,4,compra,95.0,800.0
m01107,u0544,t01107,0,-70.6601918400009,-33.501160271271004,-70.6482545905539,-33.4703745812278,2026-03-05T05:50:00-03:00,2026-03-05T07:45:00-03:00,88b2c54641fffff,88b2c55485fffff,scooter,other,weekend,night,other,3.664,Ñuñoa,Quilicura,H00468,P00052,4,compra,115.0,900.0
m01108,u0564,t01108,0,-70.62965330991833,-33.398782907253704,-70.6144795359511,-33.39937564304878,2026-03-02T21:47:00-03:00,2026-03-02T22:54:00-03:00,88b2c556e9fffff,88b2c556c5fffff,metro,work,weekend,night,male,3.617,Vitacura,Estación Central,H00525,P00310,3,recreación,67.0,900.0
m01109,u0026,t01109,0,-70.60884862980808,-33.49306529622893,-70.64664421451216,-33.51761339739648,2026-03-06T21:46:00-03:00,2026-03-06T23:21:00-03:00,88b2c5096bfffff,88b2c54657fffff,train,home,weekend,evening,unknown,3.513,Recoleta,Vitacura,H00407,P00493,1,salud,95.0,1520.0
m01110,u0379,t01110,0,-70.6458343302609,-33.43016419513185,-70.67645784679243,-33.48165165545639,2026-03-02T00:17:00-03:00,2026-03-02T00:50:00-03:00,88b2c556a5fffff,88b2c55599fffff,walk,shopping,holiday,afternoon,male,2.823,Maipú,Vitacura,H00318,P00236,4,compra,33.0,900.0
m01111,u0139,t01111,0,-70.6997194309917,-33.46131164017151,-70.66262941069787,-33.474551074988376,2026-03-07T10:59:00-03:00,2026-03-07T11:52:00-03:00,88b2c555c1fffff,88b2c554adfffff,metro,transfer,holiday,night,female,4.851,Puente Alto,Providencia,H00463,P00483,4,trabajo,53.0,760.0
m01112,u0115,t01112,0,-70.69324425343397,-33.38015547199258,-70.62241234456488,-33.3575161634774,2026-03-06T10:22:00-03:00,2026-03-06T11:15:00-03:00,88b2c55751fffff,88b2c5ccb3fffff,metro,other,weekend,night,female,2.758,Vitacura,Maipú,H00144,P00171,1,recreación,53.0,900.0
m01113,u0175,t01113,0,-70.74175583983299,-33.49278490705749,-70.72254352714403,-33.424488746371196,2026-03-05T16:41:00-03:00,2026-03-05T17:24:00-03:00,88b2c54299fffff,88b2c5555dfffff,ride_hailing,transfer,holiday,midday,unknown,4.272,Independencia,Maipú,H00580,P00048,4,recreación,43.0,900.0
m01114,u0116,t01114,0,-70.61783831700902,-33.575802260000195,-70.65373514583987,-33.57395394961451,2026-03-07T09:46:00-03:00,2026-03-07T11:13:00-03:00,88b2c546bbfffff,88b2c546a7fffff,train,errand,weekday,afternoon,other,1.681,Pudahuel,San Miguel,H00074,P00389,3,estudio,87.0,1520.0
m01115,u0294,t01115,0,-70.66940151740852,-33.560555922509096,-70.65584397651003,-33.583516587962706,2026-03-04T01:43:00-03:00,2026-03-04T03:29:00-03:00,88b2c54451fffff,88b2c544cdfffff,walk,other,holiday,midday,male,4.128,Recoleta,Estación Central,H00350,P00532,4,estudio,106.0,900.0
m01116,u0597,t01116,0,-70.72631737506367,-33.49255019951542,-70.62921849329017,-33.52809915576395,2026-03-03T05:18:00-03:00,2026-03-03T06:00:00-03:00,88b2c555a1fffff,88b2c5461bfffff,bus,errand,weekday,evening,other,4.984,Estación Central,Independencia,H00204,P00530,3,recreación,42.0,1520.0
m01117,u0351,t01117,0,-70.72622448193246,-33.54992479765425,-70.72212756950371,-33.53336615076508,2026-03-02T07:57:00-03:00,2026-03-02T08:17:00-03:00,88b2c5473bfffff,88b2c54703fffff,bicycle,errand,weekday,afternoon,other,4.595,Independencia,San Miguel,H00542,P00575,1,recreación,20.0,900.0
m01118,u0433,t01118,0,-70.78103987277828,-33.41718303874564,-70.72256623840254,-33.47012152031717,2026-03-07T17:17:00-03:00,2026-03-07T18:56:00-03:00,88b2c550b9fffff,88b2c555e1fffff,train,work,weekday,afternoon,female,1.868,Puente Alto,Quilicura,H00146,P00064,3,compra,99.0,900.0
m01119,u0295,t01119,0,-70.56211586587628,-33.48726145318865,-70.59172904050983,-33.47075110014651,2026-03-04T01:26:00-03:00,2026-03-04T03:08:00-03:00,88b2c50865fffff,88b2c50b21fffff,taxi,transfer,weekday,morning,other,4.308,Ñuñoa,Las Condes,H00385,P00026,1,estudio,102.0,760.0
m01120,u0008,t01120,0,-70.65213823304681,-33.26003147599789,-70.65382167511227,-33.235500127810006,2026-03-07T01:20:00-03:00,2026-03-07T03:12:00-03:00,88b2c5ce35fffff,88b2c5ce63fffff,walk,education,holiday,afternoon,female,0.929,Santiago,Independencia,H00093,P00341,2,salud,112.0,760.0
m01121,u0050,t01121,0,-70.74628000195732,-33.589017167610976,-70.7214973937123,-33.57592878401399,2026-03-03T13:50:00-03:00,2026-03-03T14:24:00-03:00,88b2c54515fffff,88b2c5442dfffff,metro,work,weekday,evening,female,3.55,Pudahuel,San Miguel,H00109,P00570,4,salud,34.0,0.0
m01122,u0161,t01122,0,-70.5791452250398,-33.43370934570322,-70.56325209270928,-33.44029919586138,2026-03-07T22:26:00-03:00,2026-03-07T23:53:00-03:00,88b2c55693fffff,88b2c50b43fffff,metro,shopping,holiday,night,other,2.04,Estación Central,Las Condes,H00249,P00598,4,recreación,87.0,900.0
m01123,u0146,t01123,0,-70.71604488097944,-33.54023624188046,-70.74670042818389,-33.52328802227405,2026-03-07T08:09:00-03:00,2026-03-07T09:36:00-03:00,88b2c54715fffff,88b2c54763fffff,taxi,health,weekend,afternoon,male,3.464,Independencia,Independencia,H00479,P00167,2,compra,87.0,1520.0
m01124,u0504,t01124,0,-70.80065006270122,-33.48947210723062,-70.83303076098645,-33.48434395609677,2026-03-03T09:45:00-03:00,2026-03-03T11:20:00-03:00,88b2c5405bfffff,88b2c54041fffff,motorcycle,education,weekday,evening,female,2.355,La Florida,Quilicura,H00166,P00225,2,compra,95.0,0.0
m01125,u0506,t01125,0,-70.55787777107808,-33.438686442132756,-70.51834639495398,-33.462030157388575,2026-03-04T15:46:00-03:00,2026-03-04T17:23:00-03:00,88b2c50b4bfffff,88b2c50a23fffff,walk,shopping,weekend,midday,female,0.541,Providencia,Quilicura,H00416,P00398,2,trabajo,97.0,1520.0
m01126,u0512,t01126,0,-70.7137096989566,-33.63602970998995,-70.6660476664506,-33.5805173403187,2026-03-06T19:23:00-03:00,2026-03-06T21:17:00-03:00,88b2c545b1fffff,88b2c54411fffff,train,education,weekday,afternoon,other,1.541,Independencia,Quilicura,H00342,P00548,1,salud,114.0,1520.0
m01127,u0382,t01127,0,-70.70088990902087,-33.43105391065696,-70.640404166696,-33.44160429204528,2026-03-02T20:00:00-03:00,2026-03-02T20:59:00-03:00,88b2c5542dfffff,88b2c554cdfffff,scooter,health,weekday,morning,other,0.691,Las Condes,Quilicura,H00586,P00104,3,estudio,59.0,800.0
m01128,u0333,t01128,0,-70.65588199796508,-33.29776740301807,-70.58372477863497,-33.27449483400457,2026-03-01T09:58:00-03:00,2026-03-01T10:11:00-03:00,88b2c5cc03fffff,88b2c5ce8bfffff,train,leisure,weekend,night,female,2.423,Recoleta,La Florida,H00180,P00585,2,estudio,13.0,760.0
m01129,u0389,t01129,0,-70.54574107772099,-33.48627506386949,-70.54035630026809,-33.55883349235037,2026-03-03T06:31:00-03:00,2026-03-03T06:58:00-03:00,88b2c5086bfffff,88b2c50991fffff,ride_hailing,leisure,holiday,evening,male,4.28,Maipú,Santiago,H00146,P00490,1,salud,27.0,900.0
m01130,u0244,t01130,0,-70.65799627091337,-33.42921537145556,-70.67044424068264,-33.390921244972134,2026-03-05T09:13:00-03:00,2026-03-05T10:59:00-03:00,88b2c55457fffff,88b2c55621fffff,bus,work,weekend,morning,male,3.821,Vitacura,Estación Central,H00541,P00040,3,estudio,106.0,1520.0
m01131,u0402,t01131,0,-70.77991171261452,-33.36800626454997,-70.72587207506338,-33.32394335221033,2026-03-02T04:55:00-03:00,2026-03-02T06:37:00-03:00,88b2c552a7fffff,88b2c5cd33fffff,bus,shopping,weekday,afternoon,unknown,4.05,Estación Central,La Florida,H00199,P00505,3,estudio,102.0,0.0
m01132,u0476,t01132,0,-70.60561229958878,-33.46311628000216,-70.57708952831472,-33.46222126638836,2026-03-03T14:00:00-03:00,2026-03-03T14:06:00-03:00,88b2c554d3fffff,88b2c50b07fffff,train,health,holiday,morning,unknown,4.132,Ñuñoa,Recoleta,H00128,P00384,3,recreación,6.0,800.0
m01133,u0457,t01133,0,-70.70849897242617,-33.496476815082524,-70.74779718277287,-33.47971368404039,2026-03-07T16:19:00-03:00,2026-03-07T17:06:00-03:00,88b2c555bdfffff,88b2c542d1fffff,walk,work,holiday,morning,male,2.174,Maipú,Santiago,H00492,P00587,4,recreación,47.0,0.0
m01134,u0368,t01134,0,-70.47120760284704,-33.632058912297744,-70.5125530294678,-33.61530345684952,2026-03-01T18:36:00-03:00,2026-03-01T19:09:00-03:00,88b2c57283fffff,88b2c572e5fffff,other,home,weekday,afternoon,other,2.777,Vitacura,Vitacura,H00487,P00125,3,compra,33.0,900.0
m01135,u0034,t01135,0,-70.66011197219979,-33.398720742448404,-70.64043476414554,-33.418004249537624,2026-03-01T14:27:00-03:00,2026-03-01T15:08:00-03:00,88b2c55635fffff,88b2c5545bfffff,walk,education,holiday,morning,unknown,2.788,Santiago,Vitacura,H00037,P00595,3,estudio,41.0,0.0
m01136,u0434,t01136,0,-70.88350354978986,-33.459053472778315,-70.89059453624922,-33.44263980361514,2026-03-04T05:12:00-03:00,2026-03-04T06:30:00-03:00,88b2c5430dfffff,88b2c54369fffff,other,leisure,holiday,evening,male,1.009,San Miguel,Vitacura,H00513,P00028,1,trabajo,78.0,760.0
m01137,u0219,t01137,0,-70.62426350278443,-33.53101470811106,-70.62532070097406,-33.55527362220724,2026-03-01T08:09:00-03:00,2026-03-01T09:12:00-03:00,88b2c546cdfffff,88b2c54681fffff,scooter,health,weekend,night,female,3.192,Providencia,Las Condes,H00379,P00045,2,salud,63.0,1200.0
m01138,u0446,t01138,0,-70.46554022077397,-33.43987226317779,-70.42263888618557,-33.45813497088715,2026-03-01T10:40:00-03:00,2026-03-01T11:40:00-03:00,88b2c5012dfffff,88b2c501edfffff,train,work,weekday,night,male,3.741,La Florida,Quilicura,H00167,P00268,2,salud,60.0,1200.0
m01139,u0323,t01139,0,-70.50240797114546,-33.496694428544494,-70.47204648534606,-33.46288613424812,2026-03-02T12:44:00-03:00,2026-03-02T13:39:00-03:00,88b2c50819fffff,88b2c50ac5fffff,walk,leisure,weekend,night,other,3.249,Santiago,Recoleta,H00321,P00394,4,salud,55.0,760.0
m01140,u0528,t01140,0,-70.47690457112434,-33.492274090489246,-70.4237096411876,-33.46303435976824,2026-03-01T23:10:00-03:00,2026-03-02T00:28:00-03:00,88b2c50aabfffff,88b2c501e1fffff,taxi,work,weekend,morning,unknown,3.857,Providencia,Las Condes,H00143,P00100,2,salud,78.0,900.0
m01141,u0203,t01141,0,-70.76197601853815,-33.401496707511306,-70.83923746279308,-33.42268797257478,2026-03-06T22:13:00-03:00,2026-03-06T23:36:00-03:00,88b2c550d7fffff,88b2c55195fffff,taxi,leisure,weekday,night,male,1.035,Puente Alto,San Miguel,H00101,P00163,3,compra,83.0,760.0
m01142,u0558,t01142,0,-70.56878476040232,-33.55707059290591,-70.55864884371347,-33.57907788321094,2026-03-02T02:36:00-03:00,2026-03-02T02:45:00-03:00,88b2c509abfffff,88b2c57359fffff,other,health,weekday,morning,female,3.926,Santiago,La Florida,H00079,P00233,3,salud,9.0,900.0
m01143,u0506,t01143,0,-70.73219945397366,-33.3662147771141,-70.70441191307778,-33.385582675187834,2026-03-04T21:56:00-03:00,2026-03-04T22:16:00-03:00,88b2c55293fffff,88b2c5570bfffff,bicycle,work,weekday,night,female,1.437,Quilicura,Recoleta,H00099,P00075,1,salud,20.0,0.0
m01144,u0198,t01144,0,-70.6375710600583,-33.56181489304947,-70.69863449432582,-33.539835706055506,2026-03-06T04:29:00-03:00,2026-03-06T05:13:00-03:00,88b2c546a9fffff,88b2c5471bfffff,walk,shopping,weekday,afternoon,male,4.446,Recoleta,Providencia,H00349,P00105,4,salud,44.0,1200.0
