movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index
m01050,u0304,t01050,0,-70.46755039629873,-33.32276381616672,-70.47856276479321,-33.30372249690402,2026-03-02T16:36:00Z,2026-03-02T17:24:00Z,88b2c51a13fffff,88b2c51a0bfffff
m01051,u0218,t01051,0,-70.82643563933301,-33.419995027848614,-70.81174986425756,-33.42506290253836,2026-03-02T11:12:00Z,2026-03-02T12:37:00Z,88b2c55191fffff,88b2c5424dfffff
m01052,u0301,t01052,0,-70.4106072994272,-33.36377253154039,-70.42307721578338,-33.357880693390086,2026-03-04T05:02:00Z,2026-03-04T06:23:00Z,88b2c50341fffff,88b2c51a93fffff
m01053,u0575,t01053,0,-70.75152257211533,-33.54759005958732,-70.71680752811272,-33.58431916188859,2026-03-03T19:55:00Z,2026-03-03T21:17:00Z,88b2c54727fffff,88b2c54427fffff
m01054,u0045,t01054,0,-70.56193267056726,-33.51646159052843,-70.62539093634935,-33.530310856616055,2026-03-01T14:08:00Z,2026-03-01T15:23:00Z,88b2c5091bfffff,88b2c546cdfffff
m01055,u0597,t01055,0,-70.56295020191362,-33.43832493646842,-70.5846132363854,-33.42070720661607,2026-03-04T10:36:00Z,2026-03-04T10:47:00Z,88b2c50b4bfffff,88b2c55699fffff
m01056,u0269,t01056,0,-70.75956902268418,-33.451363031147,-70.6777760927451,-33.43351445740169,2026-03-03T01:36:00Z,2026-03-03T02:53:00Z,88b2c5552bfffff,88b2c55407fffff
m01057,u0463,t01057,0,-70.61067322061609,-33.427354512959205,-70.63571643915898,-33.44909172780484,2026-03-02T02:54:00Z,2026-03-02T04:40:00Z,88b2c55687fffff,88b2c554c1fffff
m01058,u0254,t01058,0,-70.6707533744266,-33.3632387871256,-70.68030072334913,-33.35838891553421,2026-03-03T04:22:00Z,2026-03-03T05:41:00Z,88b2c55669fffff,88b2c5cdbbfffff
m01059,u0186,t01059,0,-70.60456699953676,-33.59121762522423,-70.63987023687076,-33.52525218961976,2026-03-01T09:27:00Z,2026-03-01T10:38:00Z,88b2c57367fffff,88b2c54611fffff
m01060,u0462,t01060,0,-70.63693276976193,-33.37209447426262,-70.6234989428465,-33.37262241214029,2026-03-07T15:43:00Z,2026-03-07T16:13:00Z,88b2c55655fffff,88b2c55653fffff
m01061,u0412,t01061,0,-70.54036605146297,-33.44933744720337,-70.56981664706865,-33.470133055587645,2026-03-08T05:00:00Z,2026-03-08T06:36:00Z,88b2c50b53fffff,88b2c50b39fffff
m01062,u0086,t01062,0,-70.65246004568539,-33.46630254888996,-70.65988448307768,-33.47151542057083,2026-03-03T19:45:00Z,2026-03-03T20:41:00Z,88b2c554e3fffff,88b2c554a9fffff
m01063,u0423,t01063,0,-70.67678740694262,-33.56768921875079,-70.64283274550122,-33.564923905524985,2026-03-07T09:16:00Z,2026-03-07T09:51:00Z,88b2c5440bfffff,88b2c546a1fffff
m01064,u0451,t01064,0,-70.55039357669428,-33.409756106529855,-70.57834411344687,-33.41429115795057,2026-03-04T11:30:00Z,2026-03-04T12:31:00Z,88b2c51985fffff,88b2c556d3fffff
m01065,u0232,t01065,0,-70.60196040351414,-33.643128628082486,-70.57041595874354,-33.64406926910278,2026-03-07T15:16:00Z,2026-03-07T15:35:00Z,88b2c5710bfffff,88b2c57021fffff
m01066,u0555,t01066,0,-70.58681866056791,-33.398128479100905,-70.5539294879455,-33.44143188300901,2026-03-02T11:05:00Z,2026-03-02T12:56:00Z,88b2c51937fffff,88b2c50b5dfffff
m01067,u0384,t01067,0,-70.72645866722586,-33.569368466837844,-70.68426042343708,-33.598247381090424,2026-03-03T05:48:00Z,2026-03-03T07:13:00Z,88b2c5455bfffff,88b2c544e5fffff
m01068,u0200,t01068,0,-70.76452627813984,-33.445723366990606,-70.75890463834313,-33.45020342410275,2026-03-06T10:17:00Z,2026-03-06T10:59:00Z,88b2c55529fffff,88b2c5552bfffff
m01069,u0006,t01069,0,-70.71677221432526,-33.45953350698623,-70.5871218512462,-33.464491546086904,2026-03-02T18:58:00Z,2026-03-02T20:34:00Z,88b2c555e9fffff,88b2c50b2bfffff
m01070,u0404,t01070,0,-70.72208213856806,-33.35643694821649,-70.67990079070637,-33.37342262646229,2026-03-07T00:21:00Z,2026-03-07T00:32:00Z,88b2c5529bfffff,88b2c55665fffff
m01071,u0125,t01071,0,-70.58138007313471,-33.464292413521115,-70.56838496815844,-33.46960282110341,2026-03-04T05:32:00Z,2026-03-04T06:21:00Z,88b2c50b2bfffff,88b2c50b39fffff
m01072,u0453,t01072,0,-70.5624015949706,-33.50553108489166,-70.59743857153387,-33.50370063922923,2026-03-04T01:51:00Z,2026-03-04T03:10:00Z,88b2c50825fffff,88b2c50901fffff
m01073,u0315,t01073,0,-70.67551302895323,-33.4905282156777,-70.6793953939882,-33.46384581198196,2026-03-04T10:09:00Z,2026-03-04T10:16:00Z,88b2c5559bfffff,88b2c555d9fffff
m01074,u0280,t01074,0,-70.51690809811757,-33.34816937849963,-70.45985501904157,-33.35114573055641,2026-03-06T20:02:00Z,2026-03-06T21:28:00Z,88b2c51809fffff,88b2c51a85fffff
m01075,u0098,t01075,0,-70.52315306062349,-33.407096242465535,-70.45477167599843,-33.39512314630659,2026-03-01T06:56:00Z,2026-03-01T08:35:00Z,88b2c519d7fffff,88b2c51899fffff
m01076,u0426,t01076,0,-70.63566010835994,-33.48085039852186,-70.57652694434233,-33.49709840756488,2026-03-06T12:06:00Z,2026-03-06T13:19:00Z,88b2c554b9fffff,88b2c50951fffff
m01077,u0099,t01077,0,-70.7421891771543,-33.46891571359716,-70.71078148488512,-33.45175284188921,2026-03-06T16:54:00Z,2026-03-06T17:22:00Z,88b2c55533fffff,88b2c5551bfffff
m01078,u0250,t01078,0,-70.50246233505644,-33.575374167246835,-70.55268874330825,-33.564102258318464,2026-03-06T23:57:00Z,2026-03-07T01:28:00Z,88b2c57255fffff,88b2c509bbfffff
m01079,u0501,t01079,0,-70.66610173510284,-33.41892206393188,-70.64661526238982,-33.392947553836485,2026-03-08T05:26:00Z,2026-03-08T06:09:00Z,88b2c55455fffff,88b2c55639fffff
m01080,u0552,t01080,0,-70.6473834803569,-33.59078525661564,-70.69703957547901,-33.569381442742305,2026-03-06T17:25:00Z,2026-03-06T18:54:00Z,88b2c544c1fffff,88b2c54405fffff
m01081,u0593,t01081,0,-70.69396050256066,-33.38985628273316,-70.75345935029588,-33.37219421404673,2026-03-04T22:49:00Z,2026-03-05T00:06:00Z,88b2c55719fffff,88b2c552b1fffff
m01082,u0574,t01082,0,-70.74897903262972,-33.4397102726007,-70.73941268524663,-33.44266279486043,2026-03-04T12:18:00Z,2026-03-04T12:33:00Z,88b2c55505fffff,88b2c55501fffff
m01083,u0333,t01083,0,-70.80686394303153,-33.25904385603409,-70.78593596514074,-33.251695679222756,2026-03-03T23:13:00Z,2026-03-03T23:29:00Z,88b2c5c9dbfffff,88b2c5c8e1fffff
m01084,u0120,t01084,0,-70.59671316764427,-33.53801084429795,-70.56057808370504,-33.506105576444405,2026-03-07T00:57:00Z,2026-03-07T01:03:00Z,88b2c546d9fffff,88b2c50825fffff
m01085,u0503,t01085,0,-70.73834010538965,-33.45821296728325,-70.71845465577421,-33.47777520436534,2026-03-03T23:58:00Z,2026-03-04T00:11:00Z,88b2c5553bfffff,88b2c555e3fffff
m01086,u0480,t01086,0,-70.35404687710032,-33.30613698392616,-70.3327834376706,-33.32498921728706,2026-03-05T06:12:00Z,2026-03-05T06:51:00Z,88b2c51033fffff,88b2c51085fffff
m01087,u0594,t01087,0,-70.76860735826125,-33.35468882877669,-70.80799346166094,-33.349245886838176,2026-03-01T22:08:00Z,2026-03-01T22:15:00Z,88b2c55285fffff,88b2c5505dfffff
m01088,u0390,t01088,0,-70.78573824749813,-33.50569696412639,-70.78993731488552,-33.49323857341843,2026-03-03T11:18:00Z,2026-03-03T13:10:00Z,88b2c542a3fffff,88b2c542a9fffff
m01089,u0084,t01089,0,-70.60898612843866,-33.43208260573013,-70.66927079986404,-33.456805800708054,2026-03-03T02:42:00Z,2026-03-03T04:32:00Z,88b2c556b9fffff,88b2c55433fffff
m01090,u0301,t01090,0,-70.50706865210327,-33.449840051486795,-70.58720341727928,-33.452082928389196,2026-03-04T07:05:00Z,2026-03-04T07:29:00Z,88b2c50a07fffff,88b2c50b63fffff
m01091,u0268,t01091,0,-70.65354103430568,-33.42744353060847,-70.62391532591195,-33.430263493835334,2026-03-04T18:21:00Z,2026-03-04T19:01:00Z,88b2c55457fffff,88b2c556abfffff
m01092,u0505,t01092,0,-70.60277575798126,-33.50589443487879,-70.6329007337329,-33.572352838346895,2026-03-06T06:22:00Z,2026-03-06T07:52:00Z,88b2c5090dfffff,88b2c546bdfffff
m01093,u0235,t01093,0,-70.84435474174587,-33.45714563221606,-70.80945480166015,-33.46373345189382,2026-03-04T06:33:00Z,2026-03-04T07:53:00Z,88b2c54353fffff,88b2c54239fffff
m01094,u0197,t01094,0,-70.72775115456918,-33.57784419002214,-70.68341725145397,-33.582563725007596,2026-03-02T07:15:00Z,2026-03-02T08:26:00Z,88b2c54553fffff,88b2c54439fffff
m01095,u0048,t01095,0,-70.76736157291376,-33.43919012385056,-70.79213426589868,-33.44399891213525,2026-03-05T01:33:00Z,2026-03-05T03:31:00Z,88b2c55567fffff,88b2c54255fffff
m01096,u0501,t01096,0,-70.84950458499479,-33.413998346126256,-70.82589214121258,-33.37152091788894,2026-03-01T15:11:00Z,2026-03-01T16:28:00Z,88b2c55181fffff,88b2c55007fffff
m01097,u0453,t01097,0,-70.64830197659761,-33.46819355301152,-70.67474824574215,-33.504667501966786,2026-03-07T04:38:00Z,2026-03-07T05:59:00Z,88b2c55485fffff,88b2c5466bfffff
m01098,u0024,t01098,0,-70.88428276216104,-33.579204071246785,-70.95811791714611,-33.60394274838292,2026-03-06T15:27:00Z,2026-03-06T16:29:00Z,88b2c54f41fffff,88b2c5488dfffff
m01099,u0260,t01099,0,-70.79221959660875,-33.37091745097189,-70.78728722043105,-33.44928332492147,2026-03-02T19:50:00Z,2026-03-02T20:55:00Z,88b2c5501bfffff,88b2c54257fffff
m01100,u0287,t01100,0,-70.71371937940134,-33.42083799696058,-70.73255433458996,-33.4352654969458,2026-03-03T02:13:00Z,2026-03-03T02:51:00Z,88b2c55559fffff,88b2c5550bfffff
m01101,u0281,t01101,0,-70.74312858359511,-33.50808120781608,-70.76073214401859,-33.51995051443986,2026-03-01T10:38:00Z,2026-03-01T11:42:00Z,88b2c54293fffff,88b2c54765fffff
m01102,u0551,t01102,0,-70.62035914977929,-33.47244803574705,-70.54134542506547,-33.48774735103708,2026-03-03T19:13:00Z,2026-03-03T21:03:00Z,88b2c5549dfffff,88b2c5086bfffff
m01103,u0090,t01103,0,-70.62944198080974,-33.57005355222255,-70.69047626011906,-33.53682323203803,2026-03-01T12:25:00Z,2026-03-01T13:13:00Z,88b2c546bdfffff,88b2c54627fffff
m01104,u0183,t01104,0,-70.57062012540645,-33.53203281022223,-70.55530527999159,-33.50621428455212,2026-03-07T19:18:00Z,2026-03-07T19:38:00Z,88b2c509e9fffff,88b2c50821fffff
m01105,u0108,t01105,0,-70.58476162672873,-33.49302490770857,-70.62455391621452,-33.49068920598055,2026-03-02T04:32:00Z,2026-03-02T05:45:00Z,88b2c50943fffff,88b2c5096dfffff
m01106,u0146,t01106,0,-70.54591872106386,-33.35172633501759,-70.50958826469316,-33.362844726623784,2026-03-05T20:46:00Z,2026-03-05T22:21:00Z,88b2c51865fffff,88b2c51803fffff
m01107,u0544,t01107,0,-70.6601918400009,-33.501160271271004,-70.6482545905539,-33.4703745812278,2026-03-05T05:50:00Z,2026-03-05T07:45:00Z,88b2c54641fffff,88b2c55485fffff
m01108,u0564,t01108,0,-70.62965330991833,-33.398782907253704,-70.6144795359511,-33.39937564304878,2026-03-02T21:47:00Z,2026-03-02T22:54:00Z,88b2c556e9fffff,88b2c556c5fffff
m01109,u0026,t01109,0,-70.60884862980808,-33.49306529622893,-70.64664421451216,-33.51761339739648,2026-03-06T21:46:00Z,2026-03-06T23:21:00Z,88b2c5096bfffff,88b2c54657fffff
m01110,u0379,t01110,0,-70.6458343302609,-33.43016419513185,-70.67645784679243,-33.48165165545639,2026-03-02T00:17:00Z,2026-03-02T00:50:00Z,88b2c556a5fffff,88b2c55599fffff
m01111,u0139,t01111,0,-70.6997194309917,-33.46131164017151,-70.66262941069787,-33.474551074988376,2026-03-07T10:59:00Z,2026-03-07T11:52:00Z,88b2c555c1fffff,88b2c554adfffff
m01112,u0115,t01112,0,-70.69324425343397,-33.38015547199258,-70.62241234456488,-33.3575161634774,2026-03-06T10:22:00Z,2026-03-06T11:15:00Z,88b2c55751fffff,88b2c5ccb3fffff
m01113,u0175,t01113,0,-70.74175583983299,-33.49278490705749,-70.72254352714403,-33.424488746371196,2026-03-05T16:41:00Z,2026-03-05T17:24:00Z,88b2c54299fffff,88b2c5555dfffff
m01114,u0116,t01114,0,-70.61783831700902,-33.575802260000195,-70.65373514583987,-33.57395394961451,2026-03-07T09:46:00Z,2026-03-07T11:13:00Z,88b2c546bbfffff,88b2c546a7fffff
m01115,u0294,t01115,0,-70.66940151740852,-33.560555922509096,-70.65584397651003,-33.583516587962706,2026-03-04T01:43:00Z,2026-03-04T03:29:00Z,88b2c54451fffff,88b2c544cdfffff
m01116,u0597,t01116,0,-70.72631737506367,-33.49255019951542,-70.62921849329017,-33.52809915576395,2026-03-03T05:18:00Z,2026-03-03T06:00:00Z,88b2c555a1fffff,88b2c5461bfffff
m01117,u0351,t01117,0,-70.72622448193246,-33.54992479765425,-70.72212756950371,-33.53336615076508,2026-03-02T07:57:00Z,2026-03-02T08:17:00Z,88b2c5473bfffff,88b2c54703fffff
m01118,u0433,t01118,0,-70.78103987277828,-33.41718303874564,-70.72256623840254,-33.47012152031717,2026-03-07T17:17:00Z,2026-03-07T18:56:00Z,88b2c550b9fffff,88b2c555e1fffff
m01119,u0295,t01119,0,-70.56211586587628,-33.48726145318865,-70.59172904050983,-33.47075110014651,2026-03-04T01:26:00Z,2026-03-04T03:08:00Z,88b2c50865fffff,88b2c50b21fffff
m01120,u0008,t01120,0,-70.65213823304681,-33.26003147599789,-70.65382167511227,-33.235500127810006,2026-03-07T01:20:00Z,2026-03-07T03:12:00Z,88b2c5ce35fffff,88b2c5ce63fffff
m01121,u0050,t01121,0,-70.74628000195732,-33.589017167610976,-70.7214973937123,-33.57592878401399,2026-03-03T13:50:00Z,2026-03-03T14:24:00Z,88b2c54515fffff,88b2c5442dfffff
m01122,u0161,t01122,0,-70.5791452250398,-33.43370934570322,-70.56325209270928,-33.44029919586138,2026-03-07T22:26:00Z,2026-03-07T23:53:00Z,88b2c55693fffff,88b2c50b43fffff
m01123,u0146,t01123,0,-70.71604488097944,-33.54023624188046,-70.74670042818389,-33.52328802227405,2026-03-07T08:09:00Z,2026-03-07T09:36:00Z,88b2c54715fffff,88b2c54763fffff
m01124,u0504,t01124,0,-70.80065006270122,-33.48947210723062,-70.83303076098645,-33.48434395609677,2026-03-03T09:45:00Z,2026-03-03T11:20:00Z,88b2c5405bfffff,88b2c54041fffff
m01125,u0506,t01125,0,-70.55787777107808,-33.438686442132756,-70.51834639495398,-33.462030157388575,2026-03-04T15:46:00Z,2026-03-04T17:23:00Z,88b2c50b4bfffff,88b2c50a23fffff
m01126,u0512,t01126,0,-70.7137096989566,-33.63602970998995,-70.6660476664506,-33.5805173403187,2026-03-06T19:23:00Z,2026-03-06T21:17:00Z,88b2c545b1fffff,88b2c54411fffff
m01127,u0382,t01127,0,-70.70088990902087,-33.43105391065696,-70.640404166696,-33.44160429204528,2026-03-02T20:00:00Z,2026-03-02T20:59:00Z,88b2c5542dfffff,88b2c554cdfffff
m01128,u0333,t01128,0,-70.65588199796508,-33.29776740301807,-70.58372477863497,-33.27449483400457,2026-03-01T09:58:00Z,2026-03-01T10:11:00Z,88b2c5cc03fffff,88b2c5ce8bfffff
m01129,u0389,t01129,0,-70.54574107772099,-33.48627506386949,-70.54035630026809,-33.55883349235037,2026-03-03T06:31:00Z,2026-03-03T06:58:00Z,88b2c5086bfffff,88b2c50991fffff
m01130,u0244,t01130,0,-70.65799627091337,-33.42921537145556,-70.67044424068264,-33.390921244972134,2026-03-05T09:13:00Z,2026-03-05T10:59:00Z,88b2c55457fffff,88b2c55621fffff
m01131,u0402,t01131,0,-70.77991171261452,-33.36800626454997,-70.72587207506338,-33.32394335221033,2026-03-02T04:55:00Z,2026-03-02T06:37:00Z,88b2c552a7fffff,88b2c5cd33fffff
m01132,u0476,t01132,0,-70.60561229958878,-33.46311628000216,-70.57708952831472,-33.46222126638836,2026-03-03T14:00:00Z,2026-03-03T14:06:00Z,88b2c554d3fffff,88b2c50b07fffff
m01133,u0457,t01133,0,-70.70849897242617,-33.496476815082524,-70.74779718277287,-33.47971368404039,2026-03-07T16:19:00Z,2026-03-07T17:06:00Z,88b2c555bdfffff,88b2c542d1fffff
m01134,u0368,t01134,0,-70.47120760284704,-33.632058912297744,-70.5125530294678,-33.61530345684952,2026-03-01T18:36:00Z,2026-03-01T19:09:00Z,88b2c57283fffff,88b2c572e5fffff
m01135,u0034,t01135,0,-70.66011197219979,-33.398720742448404,-70.64043476414554,-33.418004249537624,2026-03-01T14:27:00Z,2026-03-01T15:08:00Z,88b2c55635fffff,88b2c5545bfffff
m01136,u0434,t01136,0,-70.88350354978986,-33.459053472778315,-70.89059453624922,-33.44263980361514,2026-03-04T05:12:00Z,2026-03-04T06:30:00Z,88b2c5430dfffff,88b2c54369fffff
m01137,u0219,t01137,0,-70.62426350278443,-33.53101470811106,-70.62532070097406,-33.55527362220724,2026-03-01T08:09:00Z,2026-03-01T09:12:00Z,88b2c546cdfffff,88b2c54681fffff
m01138,u0446,t01138,0,-70.46554022077397,-33.43987226317779,-70.42263888618557,-33.45813497088715,2026-03-01T10:40:00Z,2026-03-01T11:40:00Z,88b2c5012dfffff,88b2c501edfffff
m01139,u0323,t01139,0,-70.50240797114546,-33.496694428544494,-70.47204648534606,-33.46288613424812,2026-03-02T12:44:00Z,2026-03-02T13:39:00Z,88b2c50819fffff,88b2c50ac5fffff
m01140,u0528,t01140,0,-70.47690457112434,-33.492274090489246,-70.4237096411876,-33.46303435976824,2026-03-01T23:10:00Z,2026-03-02T00:28:00Z,88b2c50aabfffff,88b2c501e1fffff
m01141,u0203,t01141,0,-70.76197601853815,-33.401496707511306,-70.83923746279308,-33.42268797257478,2026-03-06T22:13:00Z,2026-03-06T23:36:00Z,88b2c550d7fffff,88b2c55195fffff
m01142,u0558,t01142,0,-70.56878476040232,-33.55707059290591,-70.55864884371347,-33.57907788321094,2026-03-02T02:36:00Z,2026-03-02T02:45:00Z,88b2c509abfffff,88b2c57359fffff
m01143,u0506,t01143,0,-70.73219945397366,-33.3662147771141,-70.70441191307778,-33.385582675187834,2026-03-04T21:56:00Z,2026-03-04T22:16:00Z,88b2c55293fffff,88b2c5570bfffff
m01144,u0198,t01144,0,-70.6375710600583,-33.56181489304947,-70.69863449432582,-33.539835706055506,2026-03-06T04:29:00Z,2026-03-06T05:13:00Z,88b2c546a9fffff,88b2c5471bfffff
m01145,u0289,t01145,0,-70.78729524287397,-33.503016112668426,-70.81349106852636,-33.533015656092736,2026-03-05T15:08:00Z,2026-03-05T16:03:00Z,88b2c542a3fffff,88b2c540e1fffff
m01146,u0318,t01146,0,-70.72444557648826,-33.29616430447468,-70.75806498298142,-33.2854629253036,2026-03-05T19:50:00Z,2026-03-05T21:49:00Z,88b2c5cd09fffff,88b2c5cd6dfffff
m01147,u0461,t01147,0,-70.72762466973636,-33.35981161906861,-70.72675674289395,-33.33740621474958,2026-03-03T18:05:00Z,2026-03-03T19:52:00Z,88b2c5529bfffff,88b2c552dbfffff
m01148,u0413,t01148,0,-70.57014447198574,-33.44219168060037,-70.50503031323798,-33.44483904410916,2026-03-07T11:19:00Z,2026-03-07T12:38:00Z,88b2c50b47fffff,88b2c50a01fffff
m01149,u0511,t01149,0,-70.57992808783303,-33.5252424172401,-70.49902451164643,-33.49494050633415,2026-03-01T17:32:00Z,2026-03-01T17:41:00Z,88b2c50917fffff,88b2c50aa5fffff
m01150,u0221,t01150,0,-70.63231802706692,-33.492341784535995,-70.66488952918985,-33.501471089620686,2026-03-02T00:01:00Z,2026-03-02T00:17:00Z,88b2c554b3fffff,88b2c54641fffff
m01151,u0302,t01151,0,-70.79504214180554,-33.44413797483315,-70.7739798517858,-33.450553642862964,2026-03-07T05:50:00Z,2026-03-07T06:47:00Z,88b2c54255fffff,88b2c55525fffff
m01152,u0258,t01152,0,-70.69116394339497,-33.446998141412834,-70.66881202930928,-33.47631552834679,2026-03-01T17:28:00Z,2026-03-01T18:40:00Z,88b2c55423fffff,88b2c554a5fffff
m01153,u0545,t01153,0,-70.73461164829428,-33.45726967437008,-70.71910661743368,-33.426754353941476,2026-03-02T14:14:00Z,2026-03-02T15:34:00Z,88b2c5553bfffff,88b2c55551fffff
m01154,u0182,t01154,0,-70.57303242433055,-33.45246660112674,-70.55707323894097,-33.4754622145361,2026-03-02T11:05:00Z,2026-03-02T11:26:00Z,88b2c50b0dfffff,88b2c50b17fffff
m01155,u0352,t01155,0,-70.54218151471828,-33.467150008776414,-70.53003181462023,-33.45665685424496,2026-03-01T11:33:00Z,2026-03-01T13:20:00Z,88b2c50b1bfffff,88b2c50a21fffff
m01156,u0072,t01156,0,-70.5543614413969,-33.5653582988512,-70.48685863656465,-33.56749778086498,2026-03-02T01:39:00Z,2026-03-02T02:40:00Z,88b2c509b1fffff,88b2c57259fffff
m01157,u0510,t01157,0,-70.7355219419417,-33.49132085937287,-70.69142328136698,-33.52290435126622,2026-03-05T06:12:00Z,2026-03-05T07:25:00Z,88b2c555a5fffff,88b2c5462dfffff
m01158,u0230,t01158,0,-70.93395331222895,-33.376830075681056,-70.97635946813288,-33.39510316999576,2026-03-05T21:04:00Z,2026-03-05T21:13:00Z,88b2c55a51fffff,88b2c55a21fffff
m01159,u0204,t01159,0,-70.836696189813,-33.559466743804094,-70.80486734657778,-33.51798057663287,2026-03-01T19:59:00Z,2026-03-01T21:38:00Z,88b2c54191fffff,88b2c54013fffff
m01160,u0349,t01160,0,-70.51783730219178,-33.46516444092315,-70.48214236721132,-33.45911471464411,2026-03-07T20:19:00Z,2026-03-07T21:26:00Z,88b2c50a35fffff,88b2c50a11fffff
m01161,u0299,t01161,0,-70.70012549393198,-33.51558031430167,-70.6875268024459,-33.54585482454268,2026-03-01T22:05:00Z,2026-03-01T22:35:00Z,88b2c5475bfffff,88b2c54441fffff
m01162,u0508,t01162,0,-70.7350724618265,-33.441091965648155,-70.6898154870064,-33.43193211702769,2026-03-06T01:25:00Z,2026-03-06T02:06:00Z,88b2c5550bfffff,88b2c55405fffff
m01163,u0318,t01163,0,-70.49573397065637,-33.48109065448535,-70.48821100928441,-33.48547407543319,2026-03-06T20:27:00Z,2026-03-06T21:12:00Z,88b2c5085bfffff,88b2c50ae7fffff
m01164,u0310,t01164,0,-70.53348400545116,-33.33180850680203,-70.5254652966081,-33.2281871147347,2026-03-04T21:29:00Z,2026-03-04T21:37:00Z,88b2c51b13fffff,88b2c5c421fffff
m01165,u0062,t01165,0,-70.65755512780802,-33.409473347664786,-70.65270550602094,-33.40091963242452,2026-03-04T16:35:00Z,2026-03-04T18:28:00Z,88b2c55637fffff,88b2c55631fffff
m01166,u0013,t01166,0,-70.6893403091064,-33.55494425326218,-70.77007007253839,-33.56636299867417,2026-03-02T00:19:00Z,2026-03-02T01:56:00Z,88b2c54447fffff,88b2c5456bfffff
m01167,u0239,t01167,0,-70.67321012128131,-33.39630175907091,-70.67642605703755,-33.353700921537296,2026-03-02T22:34:00Z,2026-03-03T00:20:00Z,88b2c55627fffff,88b2c5cd95fffff
m01168,u0598,t01168,0,-70.63728372016125,-33.511972148500966,-70.66401374313944,-33.56720323351975,2026-03-07T04:53:00Z,2026-03-07T05:38:00Z,88b2c54653fffff,88b2c54453fffff
m01169,u0550,t01169,0,-70.49999527186803,-33.496159709710206,-70.54745319099574,-33.49333010501877,2026-03-03T16:34:00Z,2026-03-03T17:43:00Z,88b2c50aa5fffff,88b2c50863fffff
m01170,u0377,t01170,0,-70.61775325757627,-33.42489447839143,-70.56039252618669,-33.365061623551,2026-03-01T11:47:00Z,2026-03-01T12:44:00Z,88b2c55687fffff,88b2c51957fffff
m01171,u0378,t01171,0,-70.58739709669608,-33.48933979357842,-70.5672287959547,-33.49282577210921,2026-03-06T08:30:00Z,2026-03-06T09:29:00Z,88b2c5094bfffff,88b2c5095bfffff
m01172,u0234,t01172,0,-70.54307298909298,-33.37857153469417,-70.54426623233076,-33.43057056603361,2026-03-06T00:51:00Z,2026-03-06T02:03:00Z,88b2c51827fffff,88b2c519b1fffff
m01173,u0106,t01173,0,-70.77696760010244,-33.511960804921074,-70.79955973414654,-33.52383834385339,2026-03-01T17:08:00Z,2026-03-01T18:04:00Z,88b2c542b5fffff,88b2c540c5fffff
m01174,u0005,t01174,0,-70.5845138107526,-33.49951572420731,-70.57266702736744,-33.45588018297854,2026-03-01T14:34:00Z,2026-03-01T16:07:00Z,88b2c50955fffff,88b2c50b01fffff
